"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086009315","Census Tract 93.15; Miami-Dade County; Florida","3197","353","121","70","77","50","44","59","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3076","349","1388","443","75","109","11","18","0","15","0","15","365","307","1237","398","1227","397","10","17",
"1400000US12086009316","Census Tract 93.16; Miami-Dade County; Florida","2556","314","171","92","111","67","10","13","0","15","50","72","0","15","0","15","0","15","0","15","0","15","2385","334","1196","498","18","64","0","15","0","15","0","15","412","301","759","412","740","411","19","30",
"1400000US12086009317","Census Tract 93.17; Miami-Dade County; Florida","4671","1179","185","132","153","132","16","14","0","15","0","15","0","15","0","15","16","21","0","15","16","21","4486","1224","1679","516","61","71","0","15","0","15","0","15","426","383","2320","1261","2257","1258","63","66",
"1400000US12086009318","Census Tract 93.18; Miami-Dade County; Florida","1788","288","179","172","179","172","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1609","272","711","298","0","15","12","26","0","15","0","15","64","94","822","386","822","386","0","15",
"1400000US12086009319","Census Tract 93.19; Miami-Dade County; Florida","4539","1004","333","126","232","85","21","34","0","15","18","26","0","15","46","72","16","28","0","15","16","28","4206","998","1836","456","0","15","0","15","0","15","0","15","277","216","2093","1047","2075","1046","18","32",
"1400000US12086009320","Census Tract 93.20; Miami-Dade County; Florida","4562","1039","170","194","147","191","0","15","0","15","0","15","0","15","23","37","0","15","0","15","0","15","4392","1011","1293","330","40","66","0","15","0","15","0","15","429","267","2630","1004","2558","996","72","83",
"1400000US12086009321","Census Tract 93.21; Miami-Dade County; Florida","2378","437","125","107","115","107","10","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2253","452","1219","271","246","327","0","15","64","75","0","15","78","68","646","349","646","349","0","15",
"1400000US12086009322","Census Tract 93.22; Miami-Dade County; Florida","4266","742","27","43","0","15","27","43","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4239","739","2153","811","0","15","0","15","0","15","0","15","619","523","1467","542","1467","542","0","15",
"1400000US12086009323","Census Tract 93.23; Miami-Dade County; Florida","2778","506","224","121","198","115","13","12","0","15","0","15","0","15","0","15","13","19","0","15","13","19","2554","479","1240","375","2","4","0","15","0","15","0","15","140","163","1172","633","1172","633","0","15",
"1400000US12086009324","Census Tract 93.24; Miami-Dade County; Florida","4237","688","147","147","68","81","23","44","0","15","0","15","0","15","0","15","56","95","56","95","0","15","4090","674","1874","448","0","15","0","15","0","15","0","15","487","301","1729","602","1729","602","0","15",
"1400000US12086009325","Census Tract 93.25; Miami-Dade County; Florida","2433","639","93","104","42","52","0","15","0","15","51","86","0","15","0","15","0","15","0","15","0","15","2340","627","1169","239","4","11","0","15","0","15","0","15","209","189","958","629","925","632","33","48",
"1400000US12086009326","Census Tract 93.26; Miami-Dade County; Florida","3021","626","184","160","184","160","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2837","600","983","354","0","15","0","15","0","15","0","15","412","248","1442","609","1442","609","0","15",
"1400000US12086009327","Census Tract 93.27; Miami-Dade County; Florida","3569","837","259","135","255","135","2","5","0","15","0","15","0","15","0","15","2","5","0","15","2","5","3310","793","1254","306","0","15","0","15","0","15","0","15","75","96","1981","775","1981","775","0","15",
"1400000US12086009401","Census Tract 94.01; Miami-Dade County; Florida","2511","326","1901","337","54","56","1795","333","33","48","0","15","0","15","0","15","19","23","0","15","19","23","610","167","163","181","29","87","0","15","0","15","0","15","72","68","346","106","346","106","0","15",
"1400000US12086009402","Census Tract 94.02; Miami-Dade County; Florida","3423","729","1641","405","50","40","1590","400","0","15","0","15","0","15","0","15","1","9","1","9","0","15","1782","668","733","314","5","8","0","15","0","15","0","15","76","109","968","591","968","591","0","15",
"1400000US12086009503","Census Tract 95.03; Miami-Dade County; Florida","4967","747","3763","687","49","45","3714","686","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1204","477","418","235","93","81","0","15","0","15","0","15","144","167","549","379","549","379","0","15",
"1400000US12086009504","Census Tract 95.04; Miami-Dade County; Florida","5072","533","3969","540","121","147","3748","575","0","21","0","21","10","14","0","21","90","86","90","86","0","21","1103","351","371","306","343","278","0","21","0","21","0","21","169","216","220","229","220","229","0","21",
"1400000US12086009505","Census Tract 95.05; Miami-Dade County; Florida","1229","253","1125","265","0","15","1044","278","0","15","58","59","0","15","7","12","16","25","0","15","16","25","104","93","0","15","18","33","0","15","0","15","0","15","19","34","67","81","67","81","0","15",
"1400000US12086009506","Census Tract 95.06; Miami-Dade County; Florida","4387","871","3339","619","46","59","3078","638","36","49","0","15","0","15","0","15","179","176","11","18","168","176","1048","755","699","694","25","40","0","15","0","15","0","15","153","130","171","126","171","126","0","15",
"1400000US12086009601","Census Tract 96.01; Miami-Dade County; Florida","3437","580","2756","626","125","58","2548","647","58","87","18","29","0","15","0","15","7","21","0","15","7","21","681","224","320","185","0","15","0","15","0","15","0","15","27","42","334","170","334","170","0","15",
"1400000US12086009602","Census Tract 96.02; Miami-Dade County; Florida","3581","935","3260","929","30","30","3227","927","0","15","2","4","0","15","0","15","1","3","0","15","1","3","321","141","44","58","18","30","0","15","0","15","0","15","59","97","200","157","200","157","0","15",
"1400000US12086009703","Census Tract 97.03; Miami-Dade County; Florida","2755","424","1532","273","1226","293","0","15","0","15","107","106","0","15","0","15","199","152","39","47","160","145","1223","280","849","262","43","83","0","15","0","15","0","15","15","25","316","153","298","154","18","41",
"1400000US12086009704","Census Tract 97.04; Miami-Dade County; Florida","5153","654","3116","648","2452","558","518","299","0","21","101","120","0","21","5","9","40","61","40","61","0","21","2037","399","1240","333","56","70","0","21","9","15","0","21","163","147","569","257","569","257","0","21",
"1400000US12086009705","Census Tract 97.05; Miami-Dade County; Florida","4292","778","1485","642","546","179","905","663","0","15","34","40","0","15","0","15","0","15","0","15","0","15","2807","723","1198","345","0","15","0","15","0","15","0","15","624","599","985","525","969","522","16","25",
"1400000US12086009706","Census Tract 97.06; Miami-Dade County; Florida","3542","456","1548","360","903","211","513","325","0","15","34","44","0","15","18","28","80","86","13","20","67","83","1994","438","1255","436","10","17","0","15","0","15","0","15","58","47","671","280","658","275","13","19",
"1400000US12086009803","Census Tract 98.03; Miami-Dade County; Florida","7583","1183","5036","1189","768","225","4046","1135","0","21","160","125","0","21","0","21","62","90","16","26","46","65","2547","567","1257","385","155","138","0","21","0","21","0","21","487","459","648","328","648","328","0","21",
"1400000US12086009804","Census Tract 98.04; Miami-Dade County; Florida","3575","589","2847","674","468","147","2156","721","0","15","78","62","0","15","0","15","145","97","19","19","126","92","728","266","431","166","19","31","7","11","15","23","0","15","32","30","224","138","175","116","49","64",
"1400000US12086009806","Census Tract 98.06; Miami-Dade County; Florida","3537","761","2511","757","776","342","1471","724","0","15","114","128","0","15","77","83","73","72","31","47","42","62","1026","339","395","202","53","82","0","15","0","15","0","15","196","183","382","226","365","223","17","29",
"1400000US12086009809","Census Tract 98.09; Miami-Dade County; Florida","3854","863","3074","936","111","110","2459","649","0","15","67","113","0","15","0","15","437","643","437","643","0","15","780","323","299","228","12","20","0","15","0","15","0","15","97","96","372","264","372","264","0","15",
"1400000US12086009810","Census Tract 98.10; Miami-Dade County; Florida","3850","594","2453","593","866","338","1580","393","0","15","7","12","0","15","0","15","0","15","0","15","0","15","1397","880","774","486","0","15","0","15","0","15","0","15","25","47","598","728","598","728","0","15",
"1400000US12086009811","Census Tract 98.11; Miami-Dade County; Florida","1446","282","916","249","24","24","881","257","0","15","11","18","0","15","0","15","0","15","0","15","0","15","530","261","366","247","0","15","0","15","24","40","0","15","0","15","140","70","140","70","0","15",
"1400000US12086009812","Census Tract 98.12; Miami-Dade County; Florida","5577","1468","3356","1412","2016","1403","892","468","16","30","56","65","0","21","37","67","339","234","246","223","93","76","2221","516","920","477","0","21","0","21","0","21","0","21","168","150","1133","582","1017","582","116","162",
"1400000US12086009903","Census Tract 99.03; Miami-Dade County; Florida","5342","1169","4688","1161","16","22","4672","1167","0","21","0","21","0","21","0","21","0","21","0","21","0","21","654","171","129","120","81","74","0","21","0","21","0","21","50","77","394","215","394","215","0","21",
"1400000US12086009904","Census Tract 99.04; Miami-Dade County; Florida","3964","1018","3479","1017","176","245","3027","730","0","15","0","15","0","15","0","15","276","279","0","15","276","279","485","210","59","56","0","15","0","15","0","15","0","15","97","95","329","186","329","186","0","15",
"1400000US12086009905","Census Tract 99.05; Miami-Dade County; Florida","5664","907","4580","879","287","288","4087","876","87","122","0","21","0","21","29","39","90","84","0","21","90","84","1084","379","237","189","320","218","0","21","0","21","0","21","215","179","312","273","303","271","9","14",
"1400000US12086009906","Census Tract 99.06; Miami-Dade County; Florida","5729","853","4936","827","159","114","4491","799","0","21","35","34","0","21","28","44","223","180","29","32","194","160","793","298","292","208","79","70","0","21","0","21","0","21","349","369","73","80","73","80","0","21",
"1400000US12086009907","Census Tract 99.07; Miami-Dade County; Florida","4120","971","4023","949","283","227","3569","944","0","15","92","111","0","15","31","50","48","81","0","15","48","81","97","93","43","78","34","51","0","15","0","15","0","15","0","15","20","31","20","31","0","15",
"1400000US12086009908","Census Tract 99.08; Miami-Dade County; Florida","4557","690","3635","738","144","158","3343","783","0","15","148","193","0","15","0","15","0","15","0","15","0","15","922","464","607","419","34","56","0","15","0","15","0","15","60","102","221","114","191","113","30","35",
"1400000US12086009909","Census Tract 99.09; Miami-Dade County; Florida","2823","810","2659","819","0","15","2623","817","0","15","36","55","0","15","0","15","0","15","0","15","0","15","164","122","77","94","0","15","0","15","0","15","0","15","87","98","0","15","0","15","0","15",
"1400000US12086010010","Census Tract 100.10; Miami-Dade County; Florida","3411","354","1193","298","152","120","1030","290","0","15","0","15","0","15","0","15","11","19","0","15","11","19","2218","343","1354","319","49","45","26","39","0","15","0","15","173","148","616","346","603","351","13","21",
"1400000US12086010012","Census Tract 100.12; Miami-Dade County; Florida","6646","1325","4047","712","16","17","4014","714","0","21","0","21","0","21","7","12","10","18","0","21","10","18","2599","1259","542","304","425","480","0","21","0","21","0","21","491","408","1141","750","810","560","331","508",
"1400000US12086010013","Census Tract 100.13; Miami-Dade County; Florida","4146","682","1159","325","71","75","837","431","0","15","219","149","0","15","0","15","32","48","0","15","32","48","2987","579","1219","332","31","46","0","15","0","15","0","15","130","150","1607","645","1333","546","274","321",
"1400000US12086010015","Census Tract 100.15; Miami-Dade County; Florida","3285","403","294","267","151","191","135","174","0","15","8","13","0","15","0","15","0","15","0","15","0","15","2991","394","1258","380","64","65","0","15","0","15","0","15","388","193","1281","371","1281","371","0","15",
"1400000US12086010016","Census Tract 100.16; Miami-Dade County; Florida","4564","568","1031","451","228","143","409","124","0","15","357","431","0","15","0","15","37","57","0","15","37","57","3533","437","1786","516","116","93","0","15","0","15","0","15","467","290","1164","529","1102","517","62","99",
"1400000US12086010017","Census Tract 100.17; Miami-Dade County; Florida","3617","583","869","294","101","113","768","292","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2748","517","1195","482","0","15","4","6","0","15","0","15","148","215","1401","515","1401","515","0","15",
"1400000US12086010018","Census Tract 100.18; Miami-Dade County; Florida","2699","211","476","175","61","74","401","170","0","15","14","24","0","15","0","15","0","15","0","15","0","15","2223","337","1388","311","15","24","0","15","0","15","0","15","86","80","734","528","461","289","273","382",
"1400000US12086010019","Census Tract 100.19; Miami-Dade County; Florida","2776","493","847","223","11","15","809","211","0","15","27","38","0","15","0","15","0","15","0","15","0","15","1929","492","875","288","41","65","0","15","0","15","39","60","45","64","929","483","860","501","69","67",
"1400000US12086010020","Census Tract 100.20; Miami-Dade County; Florida","3905","1270","824","464","26","42","798","461","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3081","1263","1585","1282","136","186","0","15","0","15","0","15","353","221","1007","509","1007","509","0","15",
"1400000US12086010021","Census Tract 100.21; Miami-Dade County; Florida","4412","721","1543","457","17","31","1503","458","0","15","0","15","0","15","16","26","7","20","0","15","7","20","2869","835","1328","598","1","6","0","15","4","14","0","15","342","582","1194","782","1093","728","101","130",
"1400000US12086010022","Census Tract 100.22; Miami-Dade County; Florida","3189","925","566","216","15","18","512","197","0","15","0","15","0","15","0","15","39","57","0","15","39","57","2623","927","902","337","368","430","0","15","0","15","0","15","613","642","740","714","740","714","0","15",
"1400000US12086010023","Census Tract 100.23; Miami-Dade County; Florida","1989","403","1522","506","15","26","1413","501","0","15","0","15","0","15","0","15","94","84","0","15","94","84","467","295","158","167","0","15","0","15","0","15","0","15","0","15","309","212","309","212","0","15",
"1400000US12086010024","Census Tract 100.24; Miami-Dade County; Florida","4480","1002","3037","933","52","73","2702","934","0","15","0","15","0","15","101","176","182","198","17","27","165","197","1443","482","141","107","340","284","0","15","0","15","0","15","175","169","787","440","787","440","0","15",
"1400000US12086010025","Census Tract 100.25; Miami-Dade County; Florida","4034","997","3079","721","6","14","3015","707","0","15","0","15","0","15","0","15","58","83","0","15","58","83","955","680","671","716","0","15","0","15","0","15","0","15","0","15","284","262","284","262","0","15",
"1400000US12086010026","Census Tract 100.26; Miami-Dade County; Florida","2294","626","869","315","0","15","869","315","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1425","579","497","382","0","15","0","15","0","15","0","15","456","482","472","277","472","277","0","15",
"1400000US12086010193","Census Tract 101.93; Miami-Dade County; Florida","5191","684","1028","351","478","208","145","122","0","21","205","109","0","21","0","21","200","266","0","21","200","266","4163","667","2143","474","0","21","0","21","0","21","0","21","535","448","1485","560","1432","563","53","57",
